FECHA HECHO;COD_DEPTO;DEPARTAMENTO;COD_MUNI;MUNICIPIO;CANTIDAD;AÑO;AÑO_MES;DIA;AÑO_SEMANA
2023-02-08;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;8;2023-W06
2023-02-10;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;10;2023-W06
2023-02-10;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;10;2023-W06
2023-02-10;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;10;2023-W06
2023-02-11;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;11;2023-W06
2023-02-11;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;11;2023-W06
2023-02-12;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;12;2023-W07
2023-02-12;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;12;2023-W07
2023-02-14;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;14;2023-W07
2023-02-14;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;14;2023-W07
2023-02-15;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;15;2023-W07
2023-02-15;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;15;2023-W07
2023-02-16;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;16;2023-W07
2023-02-16;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;16;2023-W07
2023-02-16;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;16;2023-W07
2023-02-16;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;16;2023-W07
2023-02-16;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;16;2023-W07
2023-02-17;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;17;2023-W07
2023-02-17;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;17;2023-W07
2023-02-18;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;18;2023-W07
2023-02-18;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;18;2023-W07
2023-02-18;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;18;2023-W07
2023-02-19;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;19;2023-W08
2023-02-19;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;19;2023-W08
2023-02-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;20;2023-W08
2023-02-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;20;2023-W08
2023-02-21;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;21;2023-W08
2023-02-23;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;23;2023-W08
2023-02-23;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;23;2023-W08
2023-02-23;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;23;2023-W08
2023-02-25;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;25;2023-W08
2023-02-25;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;25;2023-W08
2023-02-26;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;26;2023-W09
2023-02-26;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;26;2023-W09
2023-02-26;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;26;2023-W09
2023-02-27;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;27;2023-W09
2023-02-27;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;27;2023-W09
2023-02-27;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-02;27;2023-W09
2023-03-01;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;1;2023-W09
2023-03-01;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;1;2023-W09
2023-03-02;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;2;2023-W09
2023-03-03;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;3;2023-W09
2023-03-03;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;3;2023-W09
2023-03-03;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;3;2023-W09
2023-03-04;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;4;2023-W09
2023-03-05;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;5;2023-W10
2023-03-06;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;6;2023-W10
2023-03-07;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;7;2023-W10
2023-03-09;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;9;2023-W10
2023-03-12;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;12;2023-W11
2023-03-12;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;12;2023-W11
2023-03-13;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;13;2023-W11
2023-03-14;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;14;2023-W11
2023-03-14;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;14;2023-W11
2023-03-14;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;14;2023-W11
2023-03-15;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;15;2023-W11
2023-03-15;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;15;2023-W11
2023-03-15;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;15;2023-W11
2023-03-16;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;16;2023-W11
2023-03-16;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;16;2023-W11
2023-03-17;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;17;2023-W11
2023-03-18;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;18;2023-W11
2023-03-18;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;18;2023-W11
2023-03-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;20;2023-W12
2023-03-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;20;2023-W12
2023-03-21;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;21;2023-W12
2023-03-21;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;21;2023-W12
2023-03-22;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;22;2023-W12
2023-03-24;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;24;2023-W12
2023-03-25;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;25;2023-W12
2023-03-27;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;27;2023-W13
2023-03-27;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;27;2023-W13
2023-03-27;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;27;2023-W13
2023-03-28;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;28;2023-W13
2023-03-29;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;29;2023-W13
2023-03-29;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;29;2023-W13
2023-03-30;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;30;2023-W13
2023-03-31;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;31;2023-W13
2023-03-31;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;31;2023-W13
2023-03-31;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-03;31;2023-W13
2023-04-01;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;1;2023-W13
2023-04-01;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;1;2023-W13
2023-04-01;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;1;2023-W13
2023-04-02;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;2;2023-W14
2023-04-03;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;3;2023-W14
2023-04-04;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;4;2023-W14
2023-04-04;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;4;2023-W14
2023-04-04;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;4;2023-W14
2023-04-05;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;5;2023-W14
2023-04-06;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;6;2023-W14
2023-04-06;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;6;2023-W14
2023-04-07;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;7;2023-W14
2023-04-09;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;9;2023-W15
2023-04-09;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;9;2023-W15
2023-04-09;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;9;2023-W15
2023-04-09;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;9;2023-W15
2023-04-10;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;10;2023-W15
2023-04-10;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;10;2023-W15
2023-04-10;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;10;2023-W15
2023-04-11;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;11;2023-W15
2023-04-12;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;12;2023-W15
2023-04-12;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;12;2023-W15
2023-04-12;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;12;2023-W15
2023-04-12;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;12;2023-W15
2023-04-13;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;13;2023-W15
2023-04-16;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;16;2023-W16
2023-04-17;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;17;2023-W16
2023-04-17;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;17;2023-W16
2023-04-18;11;BOGOTA D.C.;11001;BOGOTA;2;2023;2023-04;18;2023-W16
2023-04-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;20;2023-W16
2023-04-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;20;2023-W16
2023-04-22;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;22;2023-W16
2023-04-23;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;23;2023-W17
2023-04-24;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;24;2023-W17
2023-04-24;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;24;2023-W17
2023-04-24;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;24;2023-W17
2023-04-26;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;26;2023-W17
2023-04-26;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;26;2023-W17
2023-04-26;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;26;2023-W17
2023-04-27;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;27;2023-W17
2023-04-27;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;27;2023-W17
2023-04-29;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;29;2023-W17
2023-04-29;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;29;2023-W17
2023-04-29;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-04;29;2023-W17
2023-05-02;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;2;2023-W18
2023-05-03;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;3;2023-W18
2023-05-03;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;3;2023-W18
2023-05-04;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;4;2023-W18
2023-05-04;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;4;2023-W18
2023-05-05;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;5;2023-W18
2023-05-05;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;5;2023-W18
2023-05-05;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;5;2023-W18
2023-05-06;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;6;2023-W18
2023-05-07;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;7;2023-W19
2023-05-07;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;7;2023-W19
2023-05-08;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;8;2023-W19
2023-05-08;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;8;2023-W19
2023-05-09;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;9;2023-W19
2023-05-10;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;10;2023-W19
2023-05-11;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;11;2023-W19
2023-05-13;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;13;2023-W19
2023-05-13;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;13;2023-W19
2023-05-14;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;14;2023-W20
2023-05-14;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;14;2023-W20
2023-05-15;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;15;2023-W20
2023-05-16;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;16;2023-W20
2023-05-16;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;16;2023-W20
2023-05-16;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;16;2023-W20
2023-05-17;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;17;2023-W20
2023-05-18;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;18;2023-W20
2023-05-18;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;18;2023-W20
2023-05-19;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;19;2023-W20
2023-05-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;20;2023-W20
2023-05-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;20;2023-W20
2023-05-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;20;2023-W20
2023-05-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;20;2023-W20
2023-05-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;20;2023-W20
2023-05-21;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;21;2023-W21
2023-05-22;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;22;2023-W21
2023-05-23;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;23;2023-W21
2023-05-23;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;23;2023-W21
2023-05-24;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;24;2023-W21
2023-05-25;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;25;2023-W21
2023-05-27;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;27;2023-W21
2023-05-27;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;27;2023-W21
2023-05-27;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;27;2023-W21
2023-05-28;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;28;2023-W22
2023-05-28;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;28;2023-W22
2023-05-29;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;29;2023-W22
2023-05-29;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-05;29;2023-W22
2023-06-02;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;2;2023-W22
2023-06-02;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;2;2023-W22
2023-06-03;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;3;2023-W22
2023-06-03;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;3;2023-W22
2023-06-04;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;4;2023-W23
2023-06-04;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;4;2023-W23
2023-06-05;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;5;2023-W23
2023-06-05;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;5;2023-W23
2023-06-08;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;8;2023-W23
2023-06-09;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;9;2023-W23
2023-06-09;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;9;2023-W23
2023-06-09;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;9;2023-W23
2023-06-09;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;9;2023-W23
2023-06-09;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;9;2023-W23
2023-06-11;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;11;2023-W24
2023-06-11;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;11;2023-W24
2023-06-12;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;12;2023-W24
2023-06-13;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;13;2023-W24
2023-06-13;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;13;2023-W24
2023-06-13;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;13;2023-W24
2023-06-14;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;14;2023-W24
2023-06-14;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;14;2023-W24
2023-06-16;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;16;2023-W24
2023-06-16;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;16;2023-W24
2023-06-16;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;16;2023-W24
2023-06-16;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;16;2023-W24
2023-06-17;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;17;2023-W24
2023-06-17;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;17;2023-W24
2023-06-17;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;17;2023-W24
2023-06-18;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;18;2023-W25
2023-06-18;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;18;2023-W25
2023-06-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;20;2023-W25
2023-06-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;20;2023-W25
2023-06-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;20;2023-W25
2023-06-21;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;21;2023-W25
2023-06-21;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;21;2023-W25
2023-06-21;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;21;2023-W25
2023-06-23;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;23;2023-W25
2023-06-23;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;23;2023-W25
2023-06-23;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;23;2023-W25
2023-06-24;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;24;2023-W25
2023-06-24;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;24;2023-W25
2023-06-24;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;24;2023-W25
2023-06-25;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;25;2023-W26
2023-06-25;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;25;2023-W26
2023-06-25;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;25;2023-W26
2023-06-25;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;25;2023-W26
2023-06-25;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;25;2023-W26
2023-06-26;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;26;2023-W26
2023-06-26;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;26;2023-W26
2023-06-27;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;27;2023-W26
2023-06-27;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;27;2023-W26
2023-06-29;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;29;2023-W26
2023-06-29;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;29;2023-W26
2023-06-29;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-06;29;2023-W26
2023-07-01;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;1;2023-W26
2023-07-02;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;2;2023-W27
2023-07-02;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;2;2023-W27
2023-07-02;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;2;2023-W27
2023-07-04;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;4;2023-W27
2023-07-04;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;4;2023-W27
2023-07-08;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;8;2023-W27
2023-07-08;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;8;2023-W27
2023-07-08;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;8;2023-W27
2023-07-08;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;8;2023-W27
2023-07-08;11;BOGOTA D.C.;11001;BOGOTA;2;2023;2023-07;8;2023-W27
2023-07-08;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;8;2023-W27
2023-07-09;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;9;2023-W28
2023-07-09;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;9;2023-W28
2023-07-10;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;10;2023-W28
2023-07-10;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;10;2023-W28
2023-07-10;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;10;2023-W28
2023-07-11;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;11;2023-W28
2023-07-15;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;15;2023-W28
2023-07-15;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;15;2023-W28
2023-07-15;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;15;2023-W28
2023-07-17;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;17;2023-W29
2023-07-18;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;18;2023-W29
2023-07-18;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;18;2023-W29
2023-07-19;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;19;2023-W29
2023-07-19;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;19;2023-W29
2023-07-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;20;2023-W29
2023-07-21;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;21;2023-W29
2023-07-21;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;21;2023-W29
2023-07-21;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;21;2023-W29
2023-07-21;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;21;2023-W29
2023-07-23;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;23;2023-W30
2023-07-23;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;23;2023-W30
2023-07-26;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;26;2023-W30
2023-07-27;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;27;2023-W30
2023-07-28;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;28;2023-W30
2023-07-28;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;28;2023-W30
2023-07-28;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;28;2023-W30
2023-07-28;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;28;2023-W30
2023-07-29;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;29;2023-W30
2023-07-30;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;30;2023-W31
2023-07-31;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-07;31;2023-W31
2023-08-01;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;1;2023-W31
2023-08-03;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;3;2023-W31
2023-08-05;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;5;2023-W31
2023-08-05;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;5;2023-W31
2023-08-06;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;6;2023-W32
2023-08-06;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;6;2023-W32
2023-08-08;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;8;2023-W32
2023-08-08;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;8;2023-W32
2023-08-08;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;8;2023-W32
2023-08-08;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;8;2023-W32
2023-08-08;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;8;2023-W32
2023-08-10;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;10;2023-W32
2023-08-10;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;10;2023-W32
2023-08-10;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;10;2023-W32
2023-08-10;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;10;2023-W32
2023-08-10;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;10;2023-W32
2023-08-11;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;11;2023-W32
2023-08-12;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;12;2023-W32
2023-08-12;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;12;2023-W32
2023-08-12;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;12;2023-W32
2023-08-13;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;13;2023-W33
2023-08-14;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;14;2023-W33
